59,3,14,35,19,41,34,51,17,28,37,40,23,0,54,11,46,15,51,44,58,7,43,18,6,60,39,2,48,5,52,53,21,57,20,26,9,60,22,4,47,1,27,1,36,19,10,61,29,0,24,45,31,33,13,16,33,62,30,63,50,32,55,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,51,44,58,7,43,18,6,60,13,2,48,5,8,53,21,57,20,26,9,60,22,4,47,1,50,1,38,46,49,61,29,0,24,55,31,19,13,16,33,7,30,27,45,18,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,52,53,21,57,20,26,9,25,22,4,47,50,55,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,50,32,39,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,16,2,48,5,18,53,21,57,20,26,9,60,22,4,47,50,58,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,18,39,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,10,53,21,57,20,26,9,25,61,4,47,59,55,1,36,46,49,61,29,0,24,22,31,19,13,16,33,62,30,27,50,18,39,63
59,3,14,35,62,41,34,51,17,28,37,40,23,8,54,12,46,15,51,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,25,22,4,47,1,60,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,12,46,15,51,44,58,7,43,18,6,60,13,2,48,5,52,53,21,57,20,26,9,60,22,4,47,50,58,1,36,28,10,61,29,0,24,55,31,49,13,16,33,62,30,27,45,18,39,63
59,3,14,35,19,52,34,51,17,28,37,40,23,9,54,12,46,15,57,44,58,25,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,1,50,1,36,46,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,8,55,63
59,3,14,35,56,41,34,51,17,28,37,40,23,44,54,12,46,15,51,44,58,7,43,18,6,60,13,2,48,5,52,53,21,57,20,26,9,25,61,4,47,1,50,1,36,46,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,52,53,21,57,20,26,9,25,22,4,47,1,58,1,36,28,10,61,29,0,24,45,31,19,13,16,33,62,30,27,50,18,55,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,18,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,51,50,1,36,46,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,62,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,18,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,1,53,21,57,20,26,9,25,22,4,47,59,50,1,36,46,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,18,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,25,22,4,47,1,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,62,50,1,36,46,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,51,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,25,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,51,58,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,52,53,21,57,20,26,9,25,22,4,47,1,58,1,36,28,10,61,29,0,24,45,31,49,13,16,33,62,30,27,50,32,55,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,1,53,21,57,20,26,9,25,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,18,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,11,46,15,51,44,58,31,43,49,6,60,13,2,48,5,1,53,21,57,20,26,9,25,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,18,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,1,53,21,57,20,26,9,25,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,18,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,51,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,1,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,11,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,51,44,58,7,43,49,6,60,13,2,48,5,1,53,21,57,20,26,9,25,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,18,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,39,2,48,5,18,53,21,57,20,26,9,60,22,4,47,1,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,1,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,11,46,15,51,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,1,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,1,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,1,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,56,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,38,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,54,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,49,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,12,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,54,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,38,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,38,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,19,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,39,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,38,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,21,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,38,41,34,51,17,28,37,40,23,8,54,11,46,15,51,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,38,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,59,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,39,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,39,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
59,3,14,35,19,41,34,51,17,28,37,40,23,8,54,11,46,15,57,44,58,7,43,49,6,60,13,2,48,5,18,53,25,57,20,26,9,60,22,4,47,38,50,1,36,28,10,61,29,0,24,55,31,42,13,16,33,62,30,27,45,32,52,63
